,nfetPhig,pfetPhig,capacitance,voltage,finsNumber,tplHa,tphLa,tplHb,tphLb,energy,temperature,finLength,finHeight
6751,0.29,-0.1841,4e-15,0.6,4,2.741569e-11,4.250191e-11,2.767465e-11,4.266359e-11,-4.870007e-15,100.0,2.1e-08,3.2e-08
6752,0.8485,-0.7446,4e-15,0.6,4,3.167517e-11,5.064142e-11,3.133174e-11,5.012624e-11,-4.891563e-15,100.0,2.1e-08,3.2e-08
6753,-1.2438,0.6697,4e-15,0.6,4,2.377457e-11,3.214771e-11,2.40202e-11,3.1787e-11,-5.024672e-15,100.0,2.1e-08,3.2e-08
6754,0.6131,-1.1911,4e-15,0.6,4,3.492361e-11,4.651952e-11,3.454875e-11,4.925471e-11,-4.868966e-15,100.0,2.1e-08,3.2e-08
6755,0.3824,0.9694,4e-15,0.6,4,2.226738e-11,4.362277e-11,2.333934e-11,4.384243e-11,-5.005636e-15,100.0,2.1e-08,3.2e-08
6756,-1.8849,0.6073,4e-15,0.6,4,2.444417e-11,2.610961e-11,2.394444e-11,2.746841e-11,-5.032541e-15,100.0,2.1e-08,3.2e-08
6757,0.8013,0.2451,4e-15,0.6,4,2.548151e-11,4.925141e-11,2.552889e-11,4.943881e-11,-4.909948e-15,100.0,2.1e-08,3.2e-08
6758,-1.3209,0.8362,4e-15,0.6,4,2.3071e-11,3.064988e-11,2.326149e-11,2.955093e-11,-4.973358e-15,100.0,2.1e-08,3.2e-08
6759,-2.4502,-1.2897,4e-15,0.6,4,3.540239e-11,2.428562e-11,3.540011e-11,2.539418e-11,-5.154894e-15,100.0,2.1e-08,3.2e-08
6760,0.0,0.0,4e-15,0.6,4,2.578748e-11,3.588561e-11,2.54253e-11,3.606062e-11,-4.880233e-15,50.0,2.1e-08,3.2e-08
6761,-0.8014,-0.8294,4e-15,0.6,4,3.041711e-11,2.973133e-11,3.055134e-11,2.983747e-11,-4.913359e-15,50.0,2.1e-08,3.2e-08
6762,-0.2677,0.215,4e-15,0.6,4,2.438345e-11,3.369524e-11,2.442152e-11,3.380527e-11,-4.927444e-15,50.0,2.1e-08,3.2e-08
6763,1.6757,0.8946,4e-15,0.6,4,2.222228e-11,6.0635e-11,2.24953e-11,6.031866e-11,-4.900997e-15,50.0,2.1e-08,3.2e-08
6764,0.2014,1.0447,4e-15,0.6,4,2.103655e-11,3.781442e-11,2.115362e-11,3.797838e-11,-4.91148e-15,50.0,2.1e-08,3.2e-08
6765,-1.7987,2.7742,4e-15,0.6,4,1.643859e-11,2.511293e-11,1.732397e-11,2.450876e-11,-5.262406e-15,50.0,2.1e-08,3.2e-08
6766,0.656,-1.2719,4e-15,0.6,4,3.353007e-11,4.287477e-11,3.355375e-11,4.30698e-11,-4.883675e-15,50.0,2.1e-08,3.2e-08
6767,-0.4937,0.4482,4e-15,0.6,4,2.331124e-11,3.235936e-11,2.341802e-11,3.204369e-11,-4.898862e-15,50.0,2.1e-08,3.2e-08
6768,0.3209,1.4379,4e-15,0.6,4,2.018658e-11,3.913419e-11,1.98569e-11,3.921288e-11,-4.990757e-15,50.0,2.1e-08,3.2e-08
6769,-0.5189,-0.378,4e-15,0.6,4,2.718872e-11,3.221801e-11,2.74571e-11,3.184831e-11,-4.917579e-15,50.0,2.1e-08,3.2e-08
6770,0.5518,0.3415,4e-15,0.6,4,2.360256e-11,4.166526e-11,2.38181e-11,4.183642e-11,-4.834695e-15,50.0,2.1e-08,3.2e-08
6771,0.29,-0.1841,4e-15,0.6,4,2.685302e-11,3.874571e-11,2.635863e-11,3.8853e-11,-4.940374e-15,50.0,2.1e-08,3.2e-08
6772,0.8485,-0.7446,4e-15,0.6,4,2.940915e-11,4.541703e-11,2.964578e-11,4.5556e-11,-4.886627e-15,50.0,2.1e-08,3.2e-08
6773,-1.2438,0.6697,4e-15,0.6,4,2.241894e-11,2.711967e-11,2.253566e-11,2.723413e-11,-4.908509e-15,50.0,2.1e-08,3.2e-08
6774,0.6131,-1.1911,4e-15,0.6,4,3.292177e-11,4.235072e-11,3.31472e-11,4.253621e-11,-4.919243e-15,50.0,2.1e-08,3.2e-08
6775,0.3824,0.9694,4e-15,0.6,4,2.12706e-11,3.979364e-11,2.139848e-11,4.173997e-11,-4.913252e-15,50.0,2.1e-08,3.2e-08
6776,-1.8849,0.6073,4e-15,0.6,4,2.323111e-11,2.483593e-11,2.280032e-11,2.410501e-11,-4.926607e-15,50.0,2.1e-08,3.2e-08
6777,0.8013,0.2451,4e-15,0.6,4,2.428379e-11,4.480206e-11,2.460608e-11,4.494992e-11,-4.88257e-15,50.0,2.1e-08,3.2e-08
6778,-1.3209,0.8362,4e-15,0.6,4,2.190872e-11,2.674311e-11,2.189552e-11,2.680694e-11,-4.921129e-15,50.0,2.1e-08,3.2e-08
6779,-2.4502,-1.2897,4e-15,0.6,4,3.364901e-11,2.334652e-11,3.385039e-11,2.377534e-11,-4.997433e-15,50.0,2.1e-08,3.2e-08
6780,0.0,0.0,4e-15,0.6,4,2.721312e-11,4.137932e-11,2.745431e-11,4.150896e-11,-4.942949e-15,125.0,2.1e-08,3.2e-08
6781,-0.8014,-0.8294,4e-15,0.6,4,3.237415e-11,3.40908e-11,3.260673e-11,3.411995e-11,-4.95557e-15,125.0,2.1e-08,3.2e-08
6782,-0.2677,0.215,4e-15,0.6,4,2.657206e-11,3.867254e-11,2.641684e-11,4.188775e-11,-4.938515e-15,125.0,2.1e-08,3.2e-08
6783,1.6757,0.8946,4e-15,0.6,4,2.337432e-11,7.069188e-11,2.385079e-11,6.999217e-11,-5.015627e-15,125.0,2.1e-08,3.2e-08
6784,0.2014,1.0447,4e-15,0.6,4,2.28398e-11,4.363677e-11,2.329354e-11,4.381471e-11,-5.062054e-15,125.0,2.1e-08,3.2e-08
6785,-1.7987,2.7742,4e-15,0.6,4,1.763926e-11,2.983163e-11,1.901671e-11,2.888168e-11,-6.463381e-15,125.0,2.1e-08,3.2e-08
6786,0.656,-1.2719,4e-15,0.6,4,3.621618e-11,5.041494e-11,3.605569e-11,4.974944e-11,-4.875232e-15,125.0,2.1e-08,3.2e-08
6787,-0.4937,0.4482,4e-15,0.6,4,2.577806e-11,3.652335e-11,2.579638e-11,3.673499e-11,-5.014938e-15,125.0,2.1e-08,3.2e-08
6788,0.3209,1.4379,4e-15,0.6,4,2.130615e-11,4.510168e-11,2.142278e-11,4.535618e-11,-5.198769e-15,125.0,2.1e-08,3.2e-08
6789,-0.5189,-0.378,4e-15,0.6,4,2.986204e-11,3.628887e-11,2.966371e-11,3.652246e-11,-4.951817e-15,125.0,2.1e-08,3.2e-08
6790,0.5518,0.3415,4e-15,0.6,4,2.620863e-11,4.811101e-11,2.574551e-11,4.831541e-11,-4.956356e-15,125.0,2.1e-08,3.2e-08
6791,0.29,-0.1841,4e-15,0.6,4,2.817593e-11,4.469194e-11,2.848869e-11,4.490688e-11,-4.925182e-15,125.0,2.1e-08,3.2e-08
6792,0.8485,-0.7446,4e-15,0.6,4,3.175103e-11,5.551484e-11,3.215389e-11,5.27826e-11,-4.914443e-15,125.0,2.1e-08,3.2e-08
6793,-1.2438,0.6697,4e-15,0.6,4,2.460304e-11,3.179463e-11,2.545946e-11,3.278085e-11,-5.105375e-15,125.0,2.1e-08,3.2e-08
6794,0.6131,-1.1911,4e-15,0.6,4,3.576366e-11,4.941516e-11,3.537995e-11,4.912658e-11,-4.907656e-15,125.0,2.1e-08,3.2e-08
6795,0.3824,0.9694,4e-15,0.6,4,2.361173e-11,4.586369e-11,2.362211e-11,4.609714e-11,-5.023342e-15,125.0,2.1e-08,3.2e-08
6796,-1.8849,0.6073,4e-15,0.6,4,2.509242e-11,2.725947e-11,2.495882e-11,2.82555e-11,-5.195872e-15,125.0,2.1e-08,3.2e-08
6797,0.8013,0.2451,4e-15,0.6,4,2.752954e-11,5.514705e-11,2.68703e-11,5.204973e-11,-4.931482e-15,125.0,2.1e-08,3.2e-08
6798,-1.3209,0.8362,4e-15,0.6,4,2.430735e-11,3.147528e-11,2.526112e-11,3.096143e-11,-5.121223e-15,125.0,2.1e-08,3.2e-08
6799,-2.4502,-1.2897,4e-15,0.6,4,3.617283e-11,2.489031e-11,3.786398e-11,2.661315e-11,-5.221447e-15,125.0,2.1e-08,3.2e-08
6800,0.0,0.0,4e-15,0.6,4,2.42979e-11,3.337906e-11,2.455631e-11,3.55596e-11,-4.845016e-15,0.0,2.1e-08,3.2e-08
6801,-0.8014,-0.8294,4e-15,0.6,4,2.954456e-11,2.761849e-11,2.937131e-11,2.774195e-11,-4.875615e-15,0.0,2.1e-08,3.2e-08
6802,-0.2677,0.215,4e-15,0.6,4,2.331611e-11,3.119123e-11,2.35597e-11,3.360957e-11,-4.813876e-15,0.0,2.1e-08,3.2e-08
6803,1.6757,0.8946,4e-15,0.6,4,2.109647e-11,5.860492e-11,2.084589e-11,5.590842e-11,-4.917575e-15,0.0,2.1e-08,3.2e-08
6804,0.2014,1.0447,4e-15,0.6,4,2.023262e-11,3.51195e-11,2.031674e-11,3.539116e-11,-4.860987e-15,0.0,2.1e-08,3.2e-08
6805,-1.7987,2.7742,4e-15,0.6,4,1.657962e-11,2.392246e-11,1.592458e-11,2.289844e-11,-4.965067e-15,0.0,2.1e-08,3.2e-08
6806,0.656,-1.2719,4e-15,0.6,4,3.295716e-11,3.979401e-11,3.263104e-11,4.092541e-11,-4.858546e-15,0.0,2.1e-08,3.2e-08
6807,-0.4937,0.4482,4e-15,0.6,4,2.36086e-11,2.961544e-11,2.298305e-11,2.971889e-11,-4.843834e-15,0.0,2.1e-08,3.2e-08
6808,0.3209,1.4379,4e-15,0.6,4,1.917294e-11,3.62539e-11,1.906774e-11,3.883334e-11,-4.925093e-15,0.0,2.1e-08,3.2e-08
6809,-0.5189,-0.378,4e-15,0.6,4,2.630725e-11,2.943438e-11,2.655087e-11,2.953286e-11,-4.884243e-15,0.0,2.1e-08,3.2e-08
6810,0.5518,0.3415,4e-15,0.6,4,2.320449e-11,3.865993e-11,2.297418e-11,3.88305e-11,-4.930134e-15,0.0,2.1e-08,3.2e-08
6811,0.29,-0.1841,4e-15,0.6,4,2.520505e-11,3.591608e-11,2.54653e-11,3.8336e-11,-4.868366e-15,0.0,2.1e-08,3.2e-08
6812,0.8485,-0.7446,4e-15,0.6,4,2.857132e-11,4.212213e-11,2.888755e-11,4.223226e-11,-4.832977e-15,0.0,2.1e-08,3.2e-08
6813,-1.2438,0.6697,4e-15,0.6,4,2.190156e-11,2.548188e-11,2.220147e-11,2.537649e-11,-4.882567e-15,0.0,2.1e-08,3.2e-08
6814,0.6131,-1.1911,4e-15,0.6,4,3.176549e-11,3.93103e-11,3.198716e-11,3.938835e-11,-4.874774e-15,0.0,2.1e-08,3.2e-08
6815,0.3824,0.9694,4e-15,0.6,4,2.040681e-11,3.684744e-11,2.057479e-11,3.715113e-11,-4.895428e-15,0.0,2.1e-08,3.2e-08
6816,-1.8849,0.6073,4e-15,0.6,4,2.213952e-11,2.365073e-11,2.24675e-11,2.260618e-11,-4.899042e-15,0.0,2.1e-08,3.2e-08
6817,0.8013,0.2451,4e-15,0.6,4,2.316344e-11,4.155564e-11,2.337548e-11,4.167078e-11,-4.904588e-15,0.0,2.1e-08,3.2e-08
6818,-1.3209,0.8362,4e-15,0.6,4,2.088597e-11,2.521424e-11,2.155333e-11,2.501703e-11,-4.908571e-15,0.0,2.1e-08,3.2e-08
6819,-2.4502,-1.2897,4e-15,0.6,4,3.25643e-11,2.219903e-11,3.300858e-11,2.05729e-11,-4.896819e-15,0.0,2.1e-08,3.2e-08
6820,0.0,0.0,4e-15,0.6,4,2.547805e-11,3.443277e-11,2.489295e-11,3.577183e-11,-4.833631e-15,25.0,2.1e-08,3.2e-08
6821,-0.8014,-0.8294,4e-15,0.6,4,2.970199e-11,2.853521e-11,3.072357e-11,2.869255e-11,-4.897848e-15,25.0,2.1e-08,3.2e-08
6822,-0.2677,0.215,4e-15,0.6,4,2.370488e-11,3.250014e-11,2.390533e-11,3.384136e-11,-4.920262e-15,25.0,2.1e-08,3.2e-08
6823,1.6757,0.8946,4e-15,0.6,4,2.141974e-11,5.926504e-11,2.200587e-11,5.761352e-11,-4.879929e-15,25.0,2.1e-08,3.2e-08
6824,0.2014,1.0447,4e-15,0.6,4,2.091339e-11,3.625955e-11,2.065718e-11,3.639862e-11,-4.880619e-15,25.0,2.1e-08,3.2e-08
6825,-1.7987,2.7742,4e-15,0.6,4,1.649552e-11,2.446482e-11,1.618063e-11,2.372491e-11,-5.040924e-15,25.0,2.1e-08,3.2e-08
6826,0.656,-1.2719,4e-15,0.6,4,3.261305e-11,4.107939e-11,3.294513e-11,4.30342e-11,-4.871231e-15,25.0,2.1e-08,3.2e-08
6827,-0.4937,0.4482,4e-15,0.6,4,2.272602e-11,3.056484e-11,2.289279e-11,3.248219e-11,-4.896044e-15,25.0,2.1e-08,3.2e-08
6828,0.3209,1.4379,4e-15,0.6,4,1.941027e-11,3.743279e-11,1.93982e-11,3.931783e-11,-4.90048e-15,25.0,2.1e-08,3.2e-08
6829,-0.5189,-0.378,4e-15,0.6,4,2.666522e-11,3.037491e-11,2.68948e-11,3.231407e-11,-4.936435e-15,25.0,2.1e-08,3.2e-08
6830,0.5518,0.3415,4e-15,0.6,4,2.349533e-11,3.993747e-11,2.331154e-11,4.002312e-11,-4.912545e-15,25.0,2.1e-08,3.2e-08
6831,0.29,-0.1841,4e-15,0.6,4,2.559366e-11,3.708351e-11,2.580784e-11,3.907203e-11,-4.895576e-15,25.0,2.1e-08,3.2e-08
6832,0.8485,-0.7446,4e-15,0.6,4,2.909875e-11,4.349106e-11,2.9288e-11,4.424089e-11,-4.888743e-15,25.0,2.1e-08,3.2e-08
6833,-1.2438,0.6697,4e-15,0.6,4,2.212807e-11,2.615862e-11,2.234146e-11,2.624977e-11,-4.89282e-15,25.0,2.1e-08,3.2e-08
6834,0.6131,-1.1911,4e-15,0.6,4,3.208153e-11,4.058618e-11,3.230302e-11,4.327499e-11,-4.88911e-15,25.0,2.1e-08,3.2e-08
6835,0.3824,0.9694,4e-15,0.6,4,2.120593e-11,3.805651e-11,2.091472e-11,3.947564e-11,-4.923878e-15,25.0,2.1e-08,3.2e-08
6836,-1.8849,0.6073,4e-15,0.6,4,2.209428e-11,2.422032e-11,2.25735e-11,2.333113e-11,-4.887833e-15,25.0,2.1e-08,3.2e-08
6837,0.8013,0.2451,4e-15,0.6,4,2.388318e-11,4.290651e-11,2.371534e-11,4.367675e-11,-4.910175e-15,25.0,2.1e-08,3.2e-08
6838,-1.3209,0.8362,4e-15,0.6,4,2.154412e-11,2.585056e-11,2.182204e-11,2.579528e-11,-4.898566e-15,25.0,2.1e-08,3.2e-08
6839,-2.4502,-1.2897,4e-15,0.6,4,3.289276e-11,2.273778e-11,3.32491e-11,2.118912e-11,-4.95674e-15,25.0,2.1e-08,3.2e-08
6840,0.0,0.0,4e-15,0.6,4,2.464141e-11,3.245103e-11,2.427327e-11,3.243565e-11,-4.851384e-15,-25.0,2.1e-08,3.2e-08
6841,-0.8014,-0.8294,4e-15,0.6,4,2.951067e-11,2.681525e-11,2.97019e-11,2.697249e-11,-4.859586e-15,-25.0,2.1e-08,3.2e-08
6842,-0.2677,0.215,4e-15,0.6,4,2.325827e-11,3.027347e-11,2.368264e-11,3.040391e-11,-4.872591e-15,-25.0,2.1e-08,3.2e-08
6843,1.6757,0.8946,4e-15,0.6,4,2.03483e-11,5.761577e-11,2.065953e-11,5.439657e-11,-4.86315e-15,-25.0,2.1e-08,3.2e-08
6844,0.2014,1.0447,4e-15,0.6,4,2.00706e-11,3.409596e-11,2.024899e-11,3.418347e-11,-4.899126e-15,-25.0,2.1e-08,3.2e-08
6845,-1.7987,2.7742,4e-15,0.6,4,1.572055e-11,2.332403e-11,1.569442e-11,2.232875e-11,-4.970096e-15,-25.0,2.1e-08,3.2e-08
6846,0.656,-1.2719,4e-15,0.6,4,3.212456e-11,3.862666e-11,3.245671e-11,4.024054e-11,-4.880271e-15,-25.0,2.1e-08,3.2e-08
6847,-0.4937,0.4482,4e-15,0.6,4,2.203621e-11,2.874848e-11,2.274929e-11,2.888063e-11,-4.876468e-15,-25.0,2.1e-08,3.2e-08
6848,0.3209,1.4379,4e-15,0.6,4,1.895517e-11,3.51951e-11,1.90038e-11,3.530482e-11,-4.909757e-15,-25.0,2.1e-08,3.2e-08
6849,-0.5189,-0.378,4e-15,0.6,4,2.74721e-11,2.856732e-11,2.671722e-11,2.870133e-11,-4.849897e-15,-25.0,2.1e-08,3.2e-08
6850,0.5518,0.3415,4e-15,0.6,4,2.245985e-11,3.747589e-11,2.268972e-11,4.070761e-11,-4.90517e-15,-25.0,2.1e-08,3.2e-08
6851,0.29,-0.1841,4e-15,0.6,4,2.531221e-11,3.486628e-11,2.519095e-11,3.497013e-11,-4.836827e-15,-25.0,2.1e-08,3.2e-08
6852,0.8485,-0.7446,4e-15,0.6,4,2.826455e-11,4.090608e-11,2.878283e-11,4.101267e-11,-4.88005e-15,-25.0,2.1e-08,3.2e-08
6853,-1.2438,0.6697,4e-15,0.6,4,2.146188e-11,2.484419e-11,2.187939e-11,2.470913e-11,-4.925971e-15,-25.0,2.1e-08,3.2e-08
6854,0.6131,-1.1911,4e-15,0.6,4,3.196014e-11,3.813053e-11,3.18105e-11,4.097596e-11,-4.897031e-15,-25.0,2.1e-08,3.2e-08
6855,0.3824,0.9694,4e-15,0.6,4,2.006901e-11,3.577202e-11,2.034598e-11,3.591921e-11,-4.858026e-15,-25.0,2.1e-08,3.2e-08
6856,-1.8849,0.6073,4e-15,0.6,4,2.178917e-11,2.309304e-11,2.226712e-11,2.19716e-11,-4.944236e-15,-25.0,2.1e-08,3.2e-08
6857,0.8013,0.2451,4e-15,0.6,4,2.292874e-11,4.035746e-11,2.433912e-11,4.187073e-11,-4.872131e-15,-25.0,2.1e-08,3.2e-08
6858,-1.3209,0.8362,4e-15,0.6,4,2.090601e-11,2.460197e-11,2.122392e-11,2.425257e-11,-4.91172e-15,-25.0,2.1e-08,3.2e-08
6859,-2.4502,-1.2897,4e-15,0.6,4,3.240422e-11,2.005287e-11,3.295137e-11,2.102356e-11,-4.936369e-15,-25.0,2.1e-08,3.2e-08
6860,0.0,0.0,4e-15,0.6,5,2.076303e-11,3.032408e-11,2.101207e-11,3.035309e-11,-4.902055e-15,75.0,2.1e-08,3.2e-08
6861,-0.8014,-0.8294,4e-15,0.6,5,2.478791e-11,2.690253e-11,2.499759e-11,2.518473e-11,-4.953418e-15,75.0,2.1e-08,3.2e-08
6862,-0.2677,0.215,4e-15,0.6,5,2.099742e-11,2.888884e-11,2.018449e-11,2.894781e-11,-4.905165e-15,75.0,2.1e-08,3.2e-08
6863,1.6757,0.8946,4e-15,0.6,5,1.801612e-11,5.281737e-11,1.818205e-11,5.087222e-11,-5.000791e-15,75.0,2.1e-08,3.2e-08
6864,0.2014,1.0447,4e-15,0.6,5,1.74682e-11,3.189083e-11,1.744832e-11,3.201218e-11,-4.94725e-15,75.0,2.1e-08,3.2e-08
6865,-1.7987,2.7742,4e-15,0.6,5,1.373959e-11,2.144733e-11,1.384306e-11,2.058448e-11,-5.776701e-15,75.0,2.1e-08,3.2e-08
6866,0.656,-1.2719,4e-15,0.6,5,2.733083e-11,3.617582e-11,2.766684e-11,3.819657e-11,-4.837726e-15,75.0,2.1e-08,3.2e-08
6867,-0.4937,0.4482,4e-15,0.6,5,1.961677e-11,2.799807e-11,1.934422e-11,2.691832e-11,-4.969726e-15,75.0,2.1e-08,3.2e-08
6868,0.3209,1.4379,4e-15,0.6,5,1.650868e-11,3.293223e-11,1.638952e-11,3.308149e-11,-4.998105e-15,75.0,2.1e-08,3.2e-08
6869,-0.5189,-0.378,4e-15,0.6,5,2.269096e-11,2.789061e-11,2.268868e-11,2.67401e-11,-4.954322e-15,75.0,2.1e-08,3.2e-08
6870,0.5518,0.3415,4e-15,0.6,5,1.946263e-11,3.509177e-11,1.968883e-11,3.527955e-11,-4.940035e-15,75.0,2.1e-08,3.2e-08
6871,0.29,-0.1841,4e-15,0.6,5,2.153029e-11,3.261415e-11,2.213804e-11,3.276177e-11,-4.921015e-15,75.0,2.1e-08,3.2e-08
6872,0.8485,-0.7446,4e-15,0.6,5,2.432698e-11,3.831094e-11,2.459598e-11,4.011803e-11,-4.92729e-15,75.0,2.1e-08,3.2e-08
6873,-1.2438,0.6697,4e-15,0.6,5,1.887816e-11,2.287584e-11,1.896072e-11,2.290107e-11,-4.97275e-15,75.0,2.1e-08,3.2e-08
6874,0.6131,-1.1911,4e-15,0.6,5,2.687078e-11,3.571566e-11,2.712431e-11,3.586372e-11,-4.895429e-15,75.0,2.1e-08,3.2e-08
6875,0.3824,0.9694,4e-15,0.6,5,1.75629e-11,3.347371e-11,1.765846e-11,3.362668e-11,-4.962417e-15,75.0,2.1e-08,3.2e-08
6876,-1.8849,0.6073,4e-15,0.6,5,1.863373e-11,2.122585e-11,1.921425e-11,2.022392e-11,-5.016313e-15,75.0,2.1e-08,3.2e-08
6877,0.8013,0.2451,4e-15,0.6,5,2.018994e-11,3.780293e-11,2.004548e-11,3.792943e-11,-4.884192e-15,75.0,2.1e-08,3.2e-08
6878,-1.3209,0.8362,4e-15,0.6,5,1.835079e-11,2.2616e-11,1.846619e-11,2.260444e-11,-4.983089e-15,75.0,2.1e-08,3.2e-08
6879,-2.4502,-1.2897,4e-15,0.6,5,2.78786e-11,1.846716e-11,2.91939e-11,1.830042e-11,-5.059024e-15,75.0,2.1e-08,3.2e-08
6880,0.0,0.0,4e-15,0.6,5,2.139373e-11,3.168983e-11,2.155144e-11,3.182537e-11,-4.969133e-15,100.0,2.1e-08,3.2e-08
6881,-0.8014,-0.8294,4e-15,0.6,5,2.549218e-11,2.759731e-11,2.60232e-11,2.633092e-11,-4.986388e-15,100.0,2.1e-08,3.2e-08
6882,-0.2677,0.215,4e-15,0.6,5,2.075124e-11,2.984164e-11,2.131409e-11,3.114013e-11,-5.004106e-15,100.0,2.1e-08,3.2e-08
6883,1.6757,0.8946,4e-15,0.6,5,1.875183e-11,5.553637e-11,1.844859e-11,5.347915e-11,-4.996844e-15,100.0,2.1e-08,3.2e-08
6884,0.2014,1.0447,4e-15,0.6,5,1.796328e-11,3.34168e-11,1.824714e-11,3.356504e-11,-5.082831e-15,100.0,2.1e-08,3.2e-08
6885,-1.7987,2.7742,4e-15,0.6,5,1.400613e-11,2.186676e-11,1.413939e-11,2.192219e-11,-6.316543e-15,100.0,2.1e-08,3.2e-08
6886,0.656,-1.2719,4e-15,0.6,5,2.813609e-11,3.795546e-11,2.831275e-11,4.055711e-11,-4.947843e-15,100.0,2.1e-08,3.2e-08
6887,-0.4937,0.4482,4e-15,0.6,5,2.009267e-11,2.875618e-11,2.018146e-11,2.818327e-11,-4.946867e-15,100.0,2.1e-08,3.2e-08
6888,0.3209,1.4379,4e-15,0.6,5,1.697256e-11,3.452432e-11,1.68228e-11,3.46948e-11,-5.150129e-15,100.0,2.1e-08,3.2e-08
6889,-0.5189,-0.378,4e-15,0.6,5,2.342614e-11,2.864628e-11,2.371034e-11,2.799237e-11,-4.992108e-15,100.0,2.1e-08,3.2e-08
6890,0.5518,0.3415,4e-15,0.6,5,2.028434e-11,3.689037e-11,2.031504e-11,3.702536e-11,-4.896928e-15,100.0,2.1e-08,3.2e-08
6891,0.29,-0.1841,4e-15,0.6,5,2.226203e-11,3.41867e-11,2.313748e-11,3.434803e-11,-4.931192e-15,100.0,2.1e-08,3.2e-08
6892,0.8485,-0.7446,4e-15,0.6,5,2.646272e-11,4.023642e-11,2.510311e-11,4.042295e-11,-4.876959e-15,100.0,2.1e-08,3.2e-08
6893,-1.2438,0.6697,4e-15,0.6,5,1.939964e-11,2.434035e-11,1.933198e-11,2.389534e-11,-5.007325e-15,100.0,2.1e-08,3.2e-08
6894,0.6131,-1.1911,4e-15,0.6,5,2.786624e-11,3.749244e-11,2.776642e-11,3.760875e-11,-4.945598e-15,100.0,2.1e-08,3.2e-08
6895,0.3824,0.9694,4e-15,0.6,5,1.795927e-11,3.513389e-11,1.813599e-11,3.528991e-11,-5.065784e-15,100.0,2.1e-08,3.2e-08
6896,-1.8849,0.6073,4e-15,0.6,5,1.918876e-11,2.16088e-11,1.956587e-11,2.152715e-11,-5.079812e-15,100.0,2.1e-08,3.2e-08
6897,0.8013,0.2451,4e-15,0.6,5,2.053689e-11,3.967339e-11,2.09522e-11,3.987852e-11,-4.954131e-15,100.0,2.1e-08,3.2e-08
6898,-1.3209,0.8362,4e-15,0.6,5,1.882883e-11,2.3804e-11,1.886303e-11,2.35783e-11,-5.033862e-15,100.0,2.1e-08,3.2e-08
6899,-2.4502,-1.2897,4e-15,0.6,5,2.882253e-11,2.033743e-11,2.961569e-11,1.905271e-11,-5.195659e-15,100.0,2.1e-08,3.2e-08
6900,0.0,0.0,4e-15,0.6,5,2.037451e-11,2.924222e-11,2.053706e-11,2.907018e-11,-4.948508e-15,50.0,2.1e-08,3.2e-08
6901,-0.8014,-0.8294,4e-15,0.6,5,2.418515e-11,2.392785e-11,2.4453e-11,2.413352e-11,-4.911138e-15,50.0,2.1e-08,3.2e-08
6902,-0.2677,0.215,4e-15,0.6,5,1.986948e-11,2.813731e-11,1.971213e-11,2.722549e-11,-4.907034e-15,50.0,2.1e-08,3.2e-08
6903,1.6757,0.8946,4e-15,0.6,5,1.819046e-11,5.149211e-11,1.745991e-11,4.970452e-11,-4.958409e-15,50.0,2.1e-08,3.2e-08
6904,0.2014,1.0447,4e-15,0.6,5,1.717437e-11,3.05352e-11,1.703307e-11,3.080685e-11,-4.954706e-15,50.0,2.1e-08,3.2e-08
6905,-1.7987,2.7742,4e-15,0.6,5,1.324433e-11,2.109106e-11,1.356093e-11,1.988268e-11,-5.380189e-15,50.0,2.1e-08,3.2e-08
6906,0.656,-1.2719,4e-15,0.6,5,2.676384e-11,3.449295e-11,2.742136e-11,3.467219e-11,-4.89511e-15,50.0,2.1e-08,3.2e-08
6907,-0.4937,0.4482,4e-15,0.6,5,1.907044e-11,2.733942e-11,1.916569e-11,2.577954e-11,-4.923172e-15,50.0,2.1e-08,3.2e-08
6908,0.3209,1.4379,4e-15,0.6,5,1.605499e-11,3.149649e-11,1.599954e-11,3.162967e-11,-4.971636e-15,50.0,2.1e-08,3.2e-08
6909,-0.5189,-0.378,4e-15,0.6,5,2.20299e-11,2.722902e-11,2.21672e-11,2.56114e-11,-4.945555e-15,50.0,2.1e-08,3.2e-08
6910,0.5518,0.3415,4e-15,0.6,5,1.911639e-11,3.352461e-11,1.923889e-11,3.368544e-11,-4.951209e-15,50.0,2.1e-08,3.2e-08
6911,0.29,-0.1841,4e-15,0.6,5,2.10283e-11,3.119819e-11,2.129323e-11,3.133369e-11,-4.944062e-15,50.0,2.1e-08,3.2e-08
6912,0.8485,-0.7446,4e-15,0.6,5,2.372524e-11,3.659958e-11,2.406112e-11,3.675043e-11,-4.899638e-15,50.0,2.1e-08,3.2e-08
6913,-1.2438,0.6697,4e-15,0.6,5,1.833899e-11,2.232068e-11,1.903418e-11,2.205718e-11,-4.969384e-15,50.0,2.1e-08,3.2e-08
6914,0.6131,-1.1911,4e-15,0.6,5,2.622714e-11,3.407191e-11,2.694375e-11,3.424191e-11,-4.848177e-15,50.0,2.1e-08,3.2e-08
6915,0.3824,0.9694,4e-15,0.6,5,1.709612e-11,3.200621e-11,1.724241e-11,3.213194e-11,-4.903002e-15,50.0,2.1e-08,3.2e-08
6916,-1.8849,0.6073,4e-15,0.6,5,1.825331e-11,2.08483e-11,1.923182e-11,1.955548e-11,-4.967423e-15,50.0,2.1e-08,3.2e-08
